"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PCDH12",203.385491060691,-3.87922115272109,0.989882675918425,-3.91886962676855,8.89652174469758e-05,0.0035461287958221
"PCDH9",4952.32359207082,-4.37245054159586,0.930926832411278,-4.69687884091855,2.64167039609093e-06,0.000342332623496321
"PCSK2",16.6649786858667,-2.68244490203306,0.745697465773835,-3.59722947328163,0.000321624722246134,0.00852586818374045
"PDZD2",99.8034455067778,-3.42514369477435,0.908172474515618,-3.77146829582253,0.000162289780140909,0.00532714738603326
"PEG10",151.358567655151,-4.70331953340096,0.961208980721738,-4.89312899455996,9.92453104316291e-07,0.000217153896144409
"PFDN5",2004.69409806456,-0.628345958215778,0.172859293365036,-3.63501403936013,0.000277965497966929,0.00778010981061756
"PFKFB3",849.796104320849,-1.6081242317822,0.424344662906494,-3.78966527060236,0.000150850419745476,0.00508002756124347
"PHKG1",310.974328455543,-2.94986011919635,0.785135561755904,-3.75713477122242,0.000171869945152639,0.005554232404783
"PIK3CD",139.109663574301,-1.55597278624485,0.436471736790674,-3.56488783829564,0.000364011820327732,0.00933778274723448
"PLA2R1",22.206868892358,-4.06755134466782,0.756904052596265,-5.37393257535835,7.70376745335203e-08,4.0259528757031e-05
"PLBD1",168.866470495766,-2.59024014390235,0.699003558599262,-3.70561796436766,0.000210875953736565,0.00638066425740338
"PLD4",766.182645702317,-5.17616499001306,0.963485587588308,-5.37233255659742,7.77245932895647e-08,4.0259528757031e-05
"PLEKHG1",115.357697083978,-2.668463318723,0.637034165342383,-4.18888572057794,2.80327514877857e-05,0.00166593328694569
"PLEKHH2",53.2216323319945,-2.9653287655651,0.652285727494578,-4.54605802422643,5.4659973366747e-06,0.000574561627557395
"PLLP",425.227724595651,-4.14702058082062,0.985786958527581,-4.20681217675553,2.58998223832716e-05,0.00157521160548426
"PLXND1",253.43397234961,-1.99232354230694,0.515478763651134,-3.86499635444789,0.000111090858884718,0.00411443435604602
"PPP1R3C",10.3836959363423,-2.69513798513932,0.727742228276547,-3.70342393284226,0.000212708982168113,0.00642301136221412
"PPP2R2B",28.070464734797,-3.81092841572207,0.906839299288751,-4.20242971242099,2.64065254213603e-05,0.00159535769032371
"PRAL",380.91880460517,-4.20943823720495,0.9377236419286,-4.4889965966385,7.15594404952785e-06,0.000692185332663106
"PREX2",24.2722271761386,-2.67442470798783,0.712571764709738,-3.7532005061655,0.000174591094845157,0.00559755098225297
"PRKN",64.4618042702998,-1.68168000443564,0.444999811807856,-3.77905778792051,0.000157422891321799,0.00519644310394361
"PROX1",133.184739313271,-4.11519277408649,0.996003358387727,-4.1317057211011,3.6008122508652e-05,0.00193730091070958
"PRSS23",121.112057810842,-2.38809593033159,0.641426326396622,-3.72310245472358,0.000196789617632446,0.00607575415389819
"PTGDR",148.840890254461,-4.03689378557913,0.838561972491767,-4.81406731762901,1.47888952993331e-06,0.00027048678771504
"PTGDS",32.090602152187,-2.8225688684757,0.74227907096584,-3.80257099907588,0.000143202208279294,0.00489498525856946
"PTGFRN",23.4889180639277,-2.52275253016223,0.69169216789087,-3.64721858547957,0.000265094397627889,0.00753240878259868
"PTPRS",689.637690698285,-3.43085623068141,0.698983283953502,-4.90835233036795,9.18447454889621e-07,0.00021141730338187
"PXDNL",89.7163371501731,-2.15820218801758,0.546685525050259,-3.94779464449724,7.88744149240679e-05,0.00326799725301662
"RAB15",162.412557809713,-3.56500951149052,0.841262884177502,-4.23768786016991,2.25833438799018e-05,0.00144604967766202
"RASGEF1A",40.1992671606027,-3.90557306508475,0.882644843652856,-4.42485229837338,9.65082899971873e-06,0.000839714475406149
"RASL11A",26.6273503722466,-1.79937017237907,0.447415013453348,-4.0217027106237,5.77789533459396e-05,0.0027218516250922
"RBP1",77.7932390239191,-3.00694684996578,0.832798064044758,-3.61065542751331,0.000305424206327356,0.00824056259949995
