"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABCA13",130.799334487435,-1.21223480993826,0.861906950499938,-1.40645670537303,0.159588552068434,0.441523039509585
"ABCA2",473.926873194121,-0.794330302278577,0.50381381962407,-1.57663460456738,0.114879625567153,0.374825915393306
"ABCA3",621.770233635788,-0.890732125173776,0.378984782156555,-2.35031106026263,0.0187577280304936,0.135832878837457
"ABCA5",2052.34100277029,-0.711553314839077,0.28178786470175,-2.52513824749763,0.0115652782929741,0.104005336596774
"ABCA6",166.053145335889,-1.6266981195693,0.447677432203026,-3.63363887155154,0.000279451926466082,0.0100918437510101
"ABCA7",1516.96194179975,0.235241900614451,0.250057868903024,0.940749841812345,0.346833070432977,0.647567612892527
"ABCA8",22.4697877736471,-2.61033055640243,1.02629196154549,-2.54345805502708,0.0109761234457352,0.100875801191757
"ABCA9",104.088271795909,-1.40849515665672,0.481094955400297,-2.92768639713709,0.00341494296998842,0.0489392472761214
"ABCB1",70.928985638313,-1.6820399151654,0.796964855088137,-2.11055720265028,0.0348103895215086,0.194661056920479
"ABCB10",1002.28567199427,0.495088355678761,0.258610411945242,1.914417721834,0.055566802942236,0.253310437238085
"ABCB4",65.2924869865107,-1.36253500602255,0.79028147444923,-1.72411355963031,0.0846873446808772,0.320346930582372
